"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,516,"Fruits",2017,9,21,264,2458018,163,2017,10,4,277,2458031,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,390,"Ripe fruits",2017,7,2,183,2457937,NA,2017,8,31,243,2457997,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,482,"Initial growth (forbs)",2017,4,19,109,2457863,NA,2017,5,23,143,2457897,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,488,"Leaves (forbs)",2017,4,19,109,2457863,NA,2017,8,17,229,2457983,7
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,500,"Flowers or flower buds",2017,5,14,134,2457888,3,2017,7,20,201,2457955,9
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,500,"Flowers or flower buds",2017,8,8,220,2457974,10,2017,8,8,220,2457974,9
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,501,"Open flowers",2017,5,19,139,2457893,5,2017,7,20,201,2457955,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,504,"Recent fruit or seed drop",2017,7,9,190,2457944,NA,2017,8,31,243,2457997,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,516,"Fruits",2017,6,26,177,2457931,9,2017,8,31,243,2457997,NA
25169,30.204744,-93.223564,4,"LA",784,"Aesculus","pavia","red buckeye","Plantae",120456,371,"Breaking leaf buds",2017,1,20,20,2457774,NA,2017,1,20,20,2457774,16
25169,30.204744,-93.223564,4,"LA",784,"Aesculus","pavia","red buckeye","Plantae",120456,467,"Increasing leaf size",2017,2,5,36,2457790,16,2017,2,5,36,2457790,NA
25169,30.204744,-93.223564,4,"LA",784,"Aesculus","pavia","red buckeye","Plantae",120456,483,"Leaves",2017,2,5,36,2457790,16,2017,2,5,36,2457790,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,390,"Ripe fruits",2017,6,17,168,2457922,40,2017,6,17,168,2457922,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,482,"Initial growth (forbs)",2017,4,14,104,2457858,NA,2017,5,8,128,2457882,40
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,488,"Leaves (forbs)",2017,4,14,104,2457858,NA,2017,6,17,168,2457922,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,500,"Flowers or flower buds",2017,4,20,110,2457864,6,2017,6,17,168,2457922,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,501,"Open flowers",2017,4,20,110,2457864,6,2017,6,17,168,2457922,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,504,"Recent fruit or seed drop",2017,6,17,168,2457922,40,2017,6,17,168,2457922,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,516,"Fruits",2017,6,17,168,2457922,40,2017,6,17,168,2457922,NA
25450,36.380558,-94.222557,384,"AR",147,"Aquilegia","canadensis","red columbine","Plantae",122937,482,"Initial growth (forbs)",2017,2,26,57,2457811,NA,2017,2,26,57,2457811,21
25450,36.380558,-94.222557,384,"AR",147,"Aquilegia","canadensis","red columbine","Plantae",122937,488,"Leaves (forbs)",2017,3,19,78,2457832,21,2017,3,19,78,2457832,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,390,"Ripe fruits",2017,5,19,139,2457893,27,2017,5,19,139,2457893,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,482,"Initial growth (forbs)",2017,2,21,52,2457806,NA,2017,2,21,52,2457806,21
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,488,"Leaves (forbs)",2017,2,21,52,2457806,NA,2017,5,19,139,2457893,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,500,"Flowers or flower buds",2017,3,14,73,2457827,21,2017,5,19,139,2457893,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,501,"Open flowers",2017,4,2,92,2457846,9,2017,5,19,139,2457893,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,504,"Recent fruit or seed drop",2017,5,19,139,2457893,27,2017,5,19,139,2457893,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,516,"Fruits",2017,4,13,103,2457857,11,2017,5,19,139,2457893,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,390,"Ripe fruits",2017,7,5,186,2457940,8,2017,8,21,233,2457987,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,482,"Initial growth (forbs)",2017,4,18,108,2457862,NA,2017,4,18,108,2457862,6
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,482,"Initial growth (forbs)",2017,5,1,121,2457875,4,2017,5,16,136,2457890,3
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,488,"Leaves (forbs)",2017,5,1,121,2457875,4,2017,8,21,233,2457987,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,500,"Flowers or flower buds",2017,5,24,144,2457898,5,2017,6,8,159,2457913,4
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,500,"Flowers or flower buds",2017,6,22,173,2457927,3,2017,6,27,178,2457932,8
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,501,"Open flowers",2017,6,27,178,2457932,5,2017,6,27,178,2457932,8
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,504,"Recent fruit or seed drop",2017,7,5,186,2457940,8,2017,7,5,186,2457940,5
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,504,"Recent fruit or seed drop",2017,7,24,205,2457959,7,2017,8,21,233,2457987,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,516,"Fruits",2017,7,5,186,2457940,8,2017,8,21,233,2457987,NA
25869,32.673393,-93.031845,111,"LA",784,"Aesculus","pavia","red buckeye","Plantae",127290,467,"Increasing leaf size",2017,3,15,74,2457828,NA,2017,4,9,99,2457853,NA
25869,32.673393,-93.031845,111,"LA",784,"Aesculus","pavia","red buckeye","Plantae",127290,483,"Leaves",2017,3,4,63,2457817,NA,2017,4,9,99,2457853,NA
25869,32.673393,-93.031845,111,"LA",784,"Aesculus","pavia","red buckeye","Plantae",127290,500,"Flowers or flower buds",2017,3,22,81,2457835,10,2017,3,30,89,2457843,NA
25869,32.673393,-93.031845,111,"LA",784,"Aesculus","pavia","red buckeye","Plantae",127290,501,"Open flowers",2017,4,9,99,2457853,NA,2017,4,9,99,2457853,NA
25452,35.182804,-80.857506,209,"NC",784,"Aesculus","pavia","red buckeye","Plantae",127472,371,"Breaking leaf buds",2017,3,5,64,2457818,NA,2017,3,5,64,2457818,28
25452,35.182804,-80.857506,209,"NC",784,"Aesculus","pavia","red buckeye","Plantae",127472,467,"Increasing leaf size",2017,3,26,85,2457839,21,2017,4,2,92,2457846,NA
25452,35.182804,-80.857506,209,"NC",784,"Aesculus","pavia","red buckeye","Plantae",127472,483,"Leaves",2017,4,2,92,2457846,28,2017,4,2,92,2457846,NA
25452,35.182804,-80.857506,209,"NC",784,"Aesculus","pavia","red buckeye","Plantae",127472,500,"Flowers or flower buds",2017,3,26,85,2457839,21,2017,4,2,92,2457846,NA
25797,30.376991,-97.76033,249,"TX",784,"Aesculus","pavia","red buckeye","Plantae",128146,371,"Breaking leaf buds",2017,3,7,66,2457820,NA,2017,3,7,66,2457820,NA
25797,30.376991,-97.76033,249,"TX",784,"Aesculus","pavia","red buckeye","Plantae",128146,500,"Flowers or flower buds",2017,3,7,66,2457820,NA,2017,3,7,66,2457820,NA
25797,30.376991,-97.76033,249,"TX",784,"Aesculus","pavia","red buckeye","Plantae",128146,501,"Open flowers",2017,3,7,66,2457820,NA,2017,3,7,66,2457820,NA
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128176,371,"Breaking leaf buds",2017,3,17,76,2457830,8,2017,3,17,76,2457830,17
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128176,467,"Increasing leaf size",2017,4,3,93,2457847,17,2017,4,3,93,2457847,NA
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128176,483,"Leaves",2017,4,3,93,2457847,17,2017,4,3,93,2457847,NA
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128176,500,"Flowers or flower buds",2017,4,3,93,2457847,17,2017,4,3,93,2457847,NA
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128177,371,"Breaking leaf buds",2017,4,3,93,2457847,17,2017,4,3,93,2457847,NA
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128177,467,"Increasing leaf size",2017,4,3,93,2457847,17,2017,4,3,93,2457847,NA
747,38.949142,-92.350006,210,"MO",784,"Aesculus","pavia","red buckeye","Plantae",128177,483,"Leaves",2017,4,3,93,2457847,17,2017,4,3,93,2457847,NA
25032,43.745033,-92.307137,369,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",136984,482,"Initial growth (forbs)",2017,5,3,123,2457877,NA,2017,5,3,123,2457877,NA
25032,43.745033,-92.307137,369,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",136984,488,"Leaves (forbs)",2017,5,3,123,2457877,NA,2017,5,3,123,2457877,NA
25032,43.745033,-92.307137,369,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",136984,500,"Flowers or flower buds",2017,5,3,123,2457877,NA,2017,5,3,123,2457877,NA
25032,43.745033,-92.307137,369,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",136984,501,"Open flowers",2017,5,3,123,2457877,NA,2017,5,3,123,2457877,NA
26649,39.647892,-104.88842,1675,"CO",147,"Aquilegia","canadensis","red columbine","Plantae",137024,482,"Initial growth (forbs)",2017,5,5,125,2457879,NA,2017,5,5,125,2457879,NA
26649,39.647892,-104.88842,1675,"CO",147,"Aquilegia","canadensis","red columbine","Plantae",137024,488,"Leaves (forbs)",2017,5,5,125,2457879,NA,2017,5,5,125,2457879,NA
26649,39.647892,-104.88842,1675,"CO",147,"Aquilegia","canadensis","red columbine","Plantae",137024,500,"Flowers or flower buds",2017,5,5,125,2457879,NA,2017,5,5,125,2457879,NA
22851,46.917908,-94.897476,439,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",142078,390,"Ripe fruits",2017,8,7,219,2457973,NA,2017,8,7,219,2457973,NA
22851,46.917908,-94.897476,439,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",142078,488,"Leaves (forbs)",2017,8,7,219,2457973,NA,2017,8,7,219,2457973,NA
22851,46.917908,-94.897476,439,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",142078,501,"Open flowers",2017,8,7,219,2457973,NA,2017,8,7,219,2457973,NA
22851,46.917908,-94.897476,439,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",142078,504,"Recent fruit or seed drop",2017,8,7,219,2457973,NA,2017,8,7,219,2457973,NA
22851,46.917908,-94.897476,439,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",142078,516,"Fruits",2017,8,7,219,2457973,NA,2017,8,7,219,2457973,NA
36439,39.026203,-76.79895,47,"MD",147,"Aquilegia","canadensis","red columbine","Plantae",224421,390,"Ripe fruits",2017,5,14,134,2457888,NA,2017,5,27,147,2457901,NA
36439,39.026203,-76.79895,47,"MD",147,"Aquilegia","canadensis","red columbine","Plantae",224421,500,"Flowers or flower buds",2017,4,14,104,2457858,NA,2017,4,14,104,2457858,NA
36439,39.026203,-76.79895,47,"MD",147,"Aquilegia","canadensis","red columbine","Plantae",224421,501,"Open flowers",2017,4,14,104,2457858,NA,2017,4,14,104,2457858,NA
36439,39.026203,-76.79895,47,"MD",147,"Aquilegia","canadensis","red columbine","Plantae",224421,516,"Fruits",2017,5,14,134,2457888,NA,2017,5,27,147,2457901,NA
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,390,"Ripe fruits",2018,7,6,187,2458306,15,2018,7,6,187,2458306,11
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,482,"Initial growth (forbs)",2018,5,16,136,2458255,9,2018,5,16,136,2458255,7
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,488,"Leaves (forbs)",2018,5,16,136,2458255,9,2018,8,9,221,2458340,7
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,500,"Flowers or flower buds",2018,5,23,143,2458262,7,2018,6,13,164,2458283,8
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,501,"Open flowers",2018,5,29,149,2458268,6,2018,6,13,164,2458283,8
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,504,"Recent fruit or seed drop",2018,7,6,187,2458306,15,2018,7,6,187,2458306,11
2394,45.425339,-93.186249,278,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",3818,516,"Fruits",2018,6,13,164,2458283,8,2018,7,6,187,2458306,11
2099,58.402012,-134.588974,18,"AK",147,"Aquilegia","canadensis","red columbine","Plantae",4262,500,"Flowers or flower buds",2018,6,8,159,2458278,NA,2018,6,8,159,2458278,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,390,"Ripe fruits",2018,6,26,177,2458296,8,2018,7,20,201,2458320,4
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,482,"Initial growth (forbs)",2018,4,24,114,2458233,NA,2018,4,24,114,2458233,3
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,488,"Leaves (forbs)",2018,4,24,114,2458233,NA,2018,7,20,201,2458320,4
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,488,"Leaves (forbs)",2018,10,16,289,2458408,63,2018,10,16,289,2458408,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,500,"Flowers or flower buds",2018,5,30,150,2458269,8,2018,6,7,158,2458277,11
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,501,"Open flowers",2018,6,7,158,2458277,8,2018,6,7,158,2458277,11
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,504,"Recent fruit or seed drop",2018,6,26,177,2458296,8,2018,6,26,177,2458296,3
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,504,"Recent fruit or seed drop",2018,7,3,184,2458303,4,2018,7,5,186,2458305,11
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,504,"Recent fruit or seed drop",2018,7,20,201,2458320,4,2018,7,20,201,2458320,4
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",16523,516,"Fruits",2018,6,18,169,2458288,11,2018,7,20,201,2458320,4
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",28506,488,"Leaves (forbs)",2018,4,27,117,2458236,NA,2018,10,16,289,2458408,NA
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,390,"Ripe fruits",2018,6,21,172,2458291,7,2018,7,5,186,2458305,7
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,482,"Initial growth (forbs)",2018,3,29,88,2458207,NA,2018,3,29,88,2458207,7
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,482,"Initial growth (forbs)",2018,4,12,102,2458221,7,2018,5,3,123,2458242,NA
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,488,"Leaves (forbs)",2018,4,18,108,2458227,6,2018,5,10,130,2458249,NA
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,500,"Flowers or flower buds",2018,5,10,130,2458249,7,2018,5,17,137,2458256,NA
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,501,"Open flowers",2018,5,24,144,2458263,7,2018,5,31,151,2458270,7
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,504,"Recent fruit or seed drop",2018,6,21,172,2458291,NA,2018,7,5,186,2458305,7
10585,41.433689,-81.693153,219,"OH",147,"Aquilegia","canadensis","red columbine","Plantae",45124,516,"Fruits",2018,5,31,151,2458270,7,2018,7,5,186,2458305,7
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,371,"Breaking leaf buds",2018,4,8,98,2458217,14,2018,4,26,116,2458235,164
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,390,"Ripe fruits",2018,10,7,280,2458399,138,2018,10,7,280,2458399,14
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,467,"Increasing leaf size",2018,4,26,116,2458235,6,2018,5,22,142,2458261,138
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,471,"Falling leaves",2018,10,7,280,2458399,138,2018,10,21,294,2458413,14
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,483,"Leaves",2018,4,20,110,2458229,10,2018,10,21,294,2458413,14
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,500,"Flowers or flower buds",2018,3,18,77,2458196,1,2018,3,18,77,2458196,4
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,500,"Flowers or flower buds",2018,4,20,110,2458229,10,2018,5,22,142,2458261,138
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,501,"Open flowers",2018,5,12,132,2458251,16,2018,5,22,142,2458261,138
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,504,"Recent fruit or seed drop",2018,10,14,287,2458406,7,2018,10,21,294,2458413,14
17574,40.863052,-73.881592,30,"NY",784,"Aesculus","pavia","red buckeye","Plantae",67637,516,"Fruits",2018,5,22,142,2458261,10,2018,10,14,287,2458406,7
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,371,"Breaking leaf buds",2018,4,9,99,2458218,NA,2018,4,9,99,2458218,8
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,390,"Ripe fruits",2018,9,7,250,2458369,7,2018,10,5,278,2458397,4
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,467,"Increasing leaf size",2018,4,17,107,2458226,8,2018,4,27,117,2458236,5
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,471,"Falling leaves",2018,7,5,186,2458305,23,2018,10,9,282,2458401,16
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,483,"Leaves",2018,4,17,107,2458226,8,2018,5,15,135,2458254,15
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,483,"Leaves",2018,8,21,233,2458352,47,2018,8,31,243,2458362,7
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,498,"Colored leaves",2018,8,21,233,2458352,47,2018,9,14,257,2458376,6
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,500,"Flowers or flower buds",2018,4,17,107,2458226,8,2018,5,10,130,2458249,5
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,501,"Open flowers",2018,5,2,122,2458241,5,2018,5,10,130,2458249,5
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,504,"Recent fruit or seed drop",2018,9,20,263,2458382,6,2018,10,5,278,2458397,4
22681,39.167427,-84.548431,190,"OH",784,"Aesculus","pavia","red buckeye","Plantae",101843,516,"Fruits",2018,5,15,135,2458254,5,2018,10,5,278,2458397,4
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,390,"Ripe fruits",2018,7,12,193,2458312,47,2018,7,12,193,2458312,6
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,390,"Ripe fruits",2018,9,20,263,2458382,9,2018,10,23,296,2458415,9
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,471,"Falling leaves",2018,9,20,263,2458382,9,2018,10,23,296,2458415,9
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,483,"Leaves",2018,5,26,146,2458265,63,2018,10,23,296,2458415,9
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,498,"Colored leaves",2018,9,20,263,2458382,9,2018,9,20,263,2458382,14
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,498,"Colored leaves",2018,10,23,296,2458415,6,2018,10,23,296,2458415,9
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,500,"Flowers or flower buds",2018,5,26,146,2458265,63,2018,5,26,146,2458265,47
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,504,"Recent fruit or seed drop",2018,10,4,277,2458396,14,2018,10,23,296,2458415,9
24164,40.665085,-73.963432,17,"NY",784,"Aesculus","pavia","red buckeye","Plantae",114555,516,"Fruits",2018,7,12,193,2458312,110,2018,10,17,290,2458409,6
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,390,"Ripe fruits",2018,7,20,201,2458320,NA,2018,8,4,216,2458335,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,482,"Initial growth (forbs)",2018,5,13,133,2458252,NA,2018,5,27,147,2458266,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,488,"Leaves (forbs)",2018,5,13,133,2458252,NA,2018,8,4,216,2458335,21
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,500,"Flowers or flower buds",2018,5,27,147,2458266,4,2018,7,20,201,2458320,4
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,501,"Open flowers",2018,5,27,147,2458266,7,2018,7,20,201,2458320,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,504,"Recent fruit or seed drop",2018,7,20,201,2458320,NA,2018,8,4,216,2458335,NA
23676,46.996738,-94.696556,426,"MN",147,"Aquilegia","canadensis","red columbine","Plantae",115715,516,"Fruits",2018,7,8,189,2458308,17,2018,8,4,216,2458335,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,390,"Ripe fruits",2018,6,26,177,2458296,NA,2018,6,26,177,2458296,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,488,"Leaves (forbs)",2018,6,26,177,2458296,NA,2018,6,26,177,2458296,NA
25442,38.856335,-77.234962,105,"VA",147,"Aquilegia","canadensis","red columbine","Plantae",122883,504,"Recent fruit or seed drop",2018,6,26,177,2458296,NA,2018,6,26,177,2458296,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,482,"Initial growth (forbs)",2018,2,15,46,2458165,NA,2018,2,15,46,2458165,41
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,488,"Leaves (forbs)",2018,2,15,46,2458165,NA,2018,5,8,128,2458247,NA
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,500,"Flowers or flower buds",2018,3,28,87,2458206,41,2018,4,12,102,2458221,26
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,501,"Open flowers",2018,4,12,102,2458221,15,2018,4,12,102,2458221,26
19187,35.84726,-83.453552,328,"TN",147,"Aquilegia","canadensis","red columbine","Plantae",123334,516,"Fruits",2018,5,8,128,2458247,26,2018,5,8,128,2458247,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,390,"Ripe fruits",2018,7,5,186,2458305,2,2018,7,5,186,2458305,11
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,488,"Leaves (forbs)",2018,4,27,117,2458236,NA,2018,10,16,289,2458408,NA
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,500,"Flowers or flower buds",2018,5,22,142,2458261,5,2018,6,7,158,2458277,11
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,501,"Open flowers",2018,5,30,150,2458269,8,2018,6,7,158,2458277,11
6242,43.348259,-70.546036,5,"ME",147,"Aquilegia","canadensis","red columbine","Plantae",126285,516,"Fruits",2018,6,7,158,2458277,8,2018,7,5,186,2458305,11
26649,39.647892,-104.88842,1675,"CO",147,"Aquilegia","canadensis","red columbine","Plantae",137024,482,"Initial growth (forbs)",2018,5,11,131,2458250,NA,2018,5,11,131,2458250,NA
26649,39.647892,-104.88842,1675,"CO",147,"Aquilegia","canadensis","red columbine","Plantae",137024,488,"Leaves (forbs)",2018,5,11,131,2458250,NA,2018,5,11,131,2458250,NA
28357,30.414719,-88.541824,3,"MS",784,"Aesculus","pavia","red buckeye","Plantae",147491,371,"Breaking leaf buds",2018,2,16,47,2458166,24,2018,2,16,47,2458166,18
28357,30.414719,-88.541824,3,"MS",784,"Aesculus","pavia","red buckeye","Plantae",147491,371,"Breaking leaf buds",2018,3,20,79,2458198,14,2018,3,20,79,2458198,14
